"Leersia lenticularis,"
"Smilax smallii,"
"Sabal minor,"
"Ageratina altissima,"
"Arundinaria gigantea,"
"Aristolochia tomentosa,"
"Smilax walteri,"
"Brunnichia ovata,"
"Equisetum hyemale,"
"Quercus nigra,"
"Bignonia capreolata,"
"Quercus phellos,"
"Rubus cuneifolius,"
"Carya glabra,"
"Rubus trivialis,"
"Vitis rotundifolia,"
"Cicuta maculata,"
"Clematis catesbyana,"
"Quercus lyrata,"
"Viola sororia,"
"Triadica sebifera,"
"Oplismenus hirtellus,"
"Cornus foemina,"
"Amphicarpaea bracteata,"
"Colocasia esculenta,"
"Nyssa biflora,"
"Packera glabella,"
"Vernonia gigantea,"
"Vitis palmata,"
"Tradescantia virginiana,"
"Desmodium laevigatum,"
"Aesculus ×marylandica,"
"Taxodium distichum,"
"Mikania scandens,"
"Phyla lanceolata,"
"Pluchea camphorata,"
"Agrostis perennans,"
"Desmodium pauciflorum,"
"Dicliptera brachiata,"
"Salix nigra,"
"Eupatorium capillifolium,"
"Quercus pagoda,"
"Vitis vulpina,"
"Botrychium biternatum,"
"Clematis virginiana,"
"Berchemia scandens,"
"Saururus cernuus,"
"Carex tribuloides,"
"Phanopyrum gymnocarpon,"
"Ruellia caroliniensis,"
"Aristolochia serpentaria,"
"Justicia ovata,"
"Ilex decidua,"
"Viola affinis,"
"Melia azedarach,"
"Acer barbatum,"
"Carya aquatica,"
"Triadenum tubulosum,"
"Allium sativum,"
"Cephalanthus occidentalis,"
"Ludwigia glandulosa,"
"Lobelia puberula,"
"Lobelia cardinalis,"
"Pleopeltis polypodioides,"
"Spiranthes ovalis,"
"Spiranthes cernua,"
"Matelea gonocarpos,"
"Lycopus rubellus,"
"Smilax laurifolia,"
"Spermacoce glabra,"
"Monarda russeliana,"
"Solidago odora,"
"Amorpha fruticosa,"
"Senna marilandica,"
"Dioclea multiflora,"
"Iva annua,"
"Verbena brasiliensis,"
"Prunus americana,"
"Amsonia tabernaemontana,"
"Ostrya chisosensis,"
"Trepocarpus aethusae,"
"Ligustrum japonicum,"
"Desmodium paniculatum,"
"Smilax glauca,"
"Krascheninnikovia lanata,"
"Ilex vomitoria,"
"Hydrocotyle verticillata,"
"Ligustrum lucidum,"
"Lygodium japonicum,"
"Ipomoea purpurea,"
"Vitis aestivalis,"
"Euphorbia corollata,"
"Galium obtusum,"
"Melothria pendula,"
"Cheilanthes lanosa,"
"Physalis virginiana,"
"Yeatesia viridiflora,"
"Solanum americanum,"
"Carex squarrosa,"
"Dichondra carolinensis,"
"Ilex opaca,"
"Angelica venenosa,"
"Arisaema dracontium,"
"Quercus ×heterophylla,"
"Clematis terniflora,"
"Polygonum setaceum,"
"Verbena bracteata,"
"Tilia americana,"
"Lythrum alatum,"
"Quercus falcata,"
"Sideroxylon lycioides,"
"Toxicodendron pubescens,"
"Baccharis halimifolia,"
"Cardamine bulbosa,"
"Vaccinium arboreum,"
"Desmodium obtusum,"
"Dioscorea villosa,"
"Heliotropium indicum,"
"Impatiens balsamina,"
"Tephrosia virginiana,"
"Alisma subcordatum,"
"Sesbania vesicaria,"
"Echinodorus cordifolius,"
"Diodia virginiana,"
"Lindernia dubia,"
"Physalis pubescens,"
"Ipomoea coccinea,"
"Apios americana,"
"Hydrolea uniflora,"
"Penthorum sedoides,"
"Xanthium strumarium,"
"Hibiscus laevis,"
"Quercus laurifolia,"
"Ditrysinia fruticosa,"
"Quercus virginiana,"
"Centaurea calcitrapa,"
"Mimosa microphylla,"
"Euthamia caroliniana,"
"Planera aquatica,"
"Carex crus-corvi,"
"Campanula rapunculoides,"
"Morella cerifera,"
"Desmodium viridiflorum,"
"Clinopodium glabellum,"
"Oxalis dillenii,"
"Smilax auriculata,"
"Desmodium rotundifolium,"
"Crataegus marshallii,"
"Passiflora incarnata,"
"Pinus taeda,"
"Senna obtusifolia,"
"Albizia julibrissin,"
"Hydrocotyle bonariensis,"
"Lemna valdiviana,"
"Salvinia minima,"
"Trichostema setaceum,"
"Phacelia laxa,"
"Trichostema dichotomum,"
"Phyllanthus caroliniensis,"
"Woodwardia areolata,"
"Tripsacum dactyloides,"
"Pueraria montana,"
"Asimina parviflora,"
"Spigelia marilandica,"
"Prunus caroliniana,"
"Tridens carolinianus,"
"Sericocarpus linifolius,"
"Artemisia dracunculus,"
"Prunus alabamensis,"
"Conyza floribunda,"
"Osmunda cinnamomea,"
"Thelypteris kunthii,"
"Magnolia grandiflora,"
"Ipomoea cairica,"
"Proserpinaca palustris,"
"Bacopa monnieri,"
"Cocculus diversifolius,"
"Pluchea odorata,"
"Triglochin striata,"
"Stachys floridana,"
"Wisteria sinensis,"
"Amsonia tomentosa,"
"Proserpinaca pectinata,"
"Bidens discoidea,"
"Azolla caroliniana,"
"Alternanthera philoxeroides,"
"Lemna aequinoctialis,"
"Nymphoides aquatica,"
"Decumaria barbara,"
"Eupatorium sessilifolium,"
"Pycnanthemum verticillatum,"
"Verbena scabra,"
"Rubus pensilvanicus,"
"Quercus laceyi,"
"Rubus randolphiorum,"
"Cynanchum laeve,"
"Collinsonia serotina,"
"Amsonia tabernaemontana,"
"Asclepias perennis,"
"Wisteria frutescens,"
"Quercus laevis,"
"Corydalis flavula,"
"Quercus acutissima,"
"Ruellia corzoi,"
"Cayaponia quinqueloba,"
"Pinus palustris,"
"Prenanthes serpentaria,"
"Phegopteris hexagonoptera,"
"Ambrosia trifida,"
"Thelypteris noveboracensis,"
"Salix caroliniana,"
"Oxalis debilis,"
"Tragia urticifolia,"
"Conopholis americana,"
"Achnatherum hymenoides,"
"Mimulus alatus,"
"Lomatium foeniculaceum,"
"Sassafras albidum,"
"Lonicera sempervirens,"
"Pyrus calleryana,"
"Phyllanthus urinaria,"
"Ipomoea wrightii,"
"Actaea pachypoda,"
"Iris cristata,"
"Desmodium nudiflorum,"
"Prosartes lanuginosa,"
"Ranunculus recurvatus,"
"Laportea canadensis,"
"Trillium luteum,"
"Osmorhiza claytonii,"
"Acer rubrum,"
"Goodyera pubescens,"
"Brachyelytrum erectum,"
"Potentilla canadensis,"
"Pyrularia pubera,"
"Lysimachia tonsa,"
"Cynoglossum virginianum,"
"Viola ×palmata,"
"Dioscorea quaternata,"
"Magnolia fraseri,"
"Calycanthus floridus,"
"Agrimonia pubescens,"
"Agrimonia rostellata,"
"Cleistes bifaria,"
"Aesculus flava,"
"Ulmus rubra,"
"Quercus coccinea,"
"Quercus montana,"
"Gaylussacia ursina,"
"Galax urceolata,"
"Kalmia latifolia,"
"Uvularia puberula,"
"Saponaria officinalis,"
"Rhus typhina,"
"Dryopteris intermedia,"
"Athyrium filix-femina,"
"Commelina communis,"
"Acer rubrum,"
"Trillium grandiflorum,"
"Trillium simile,"
"Polypodium appalachianum,"
"Anemone quinquefolia,"
"Vaccinium pallidum,"
"Danthonia compressa,"
"Eutrochium purpureum,"
"Solidago erecta,"
"Aureolaria laevigata,"
"Cystopteris protrusa,"
"Tipularia discolor,"
"Clethra acuminata,"
"Lysimachia quadrifolia,"
"Pycnanthemum montanum,"
"Symphyotrichum prenanthoides,"
"Huperzia lucidula,"
"Pinus rigida,"
"Gamochaeta purpurea,"
"Pinus virginiana,"
"Antennaria plantaginifolia,"
"Houstonia purpurea,"
"Lilium michauxii,"
"Chamaecrista nictitans,"
"Arabis laevigata,"
"Amelanchier arborea,"
"Aristolochia macrophylla,"
"Hydrangea arborescens,"
"Symphyotrichum cordifolium,"
"Collinsonia canadensis,"
"Adiantum pedatum,"
"Impatiens pallida,"
"Arnoglossum atriplicifolium,"
"Tiarella cordifolia,"
"Chelone glabra,"
"Leucothoe fontanesiana,"
"Rubus idaeus,"
"Cardamine diphylla,"
"Solidago fistulosa,"
"Caulophyllum thalictroides,"
"Dryopteris marginalis,"
"Deparia acrostichoides,"
"Geranium maculatum,"
"Stachys cordata,"
"Anemone virginiana,"
"Orobanche uniflora,"
"Arnoglossum reniforme,"
"Heuchera villosa,"
"Trillium vaseyi,"
"Viola blanda,"
"Picea rubens,"
"Phlox stolonifera,"
"Hydrophyllum canadense,"
"Ilex montana,"
"Hypericum mutilum,"
"Helianthus microcephalus,"
"Eutrochium purpureum,"
"Cystopteris tenuis,"
"Agrimonia parviflora,"
"Poa autumnalis,"
"Eutrochium fistulosum,"
"Fragaria virginiana,"
"Thinopyrum intermedium,"
"Scutellaria elliptica,"
"Polypodium virginianum,"
"Dryopteris campyloptera,"
"Vaccinium erythrocarpum,"
"Chelone lyonii,"
"Vaccinium stamineum,"
"Viola hastata,"
"Delphinium tricorne,"
"Hepatica nobilis,"
"Erythronium umbilicatum,"
"Thalictrum thalictroides,"
"Claytonia caroliniana,"
"Erythronium umbilicatum,"
"Cinna arundinacea,"
"Mitella diphylla,"
"Nasturtium officinale,"
"Actaea racemosa,"
"Hepatica nobilis,"
"Monarda clinopodia,"
"Houstonia purpurea,"
"Asclepias exaltata,"
"Solidago flexicaulis,"
"Epigaea repens,"
"Glyceria striata,"
"Ribes rotundifolium,"
"Rhododendron catawbiense,"
"Hedera helix,"
"Viola pubescens,"
"Phlox carolina,"
"Polystichum acrostichoides,"
"Lindera benzoin,"
"Rubus occidentalis,"
"Stachys latidens,"
"Amyris elemifera,"
"Argythamnia fasciculata,"
"Capparis hastata,"
"Coccoloba diversifolia,"
"Croton flavens,"
"Eugenia ligustrina,"
"Eugenia rhombea,"
"Guettarda krugii,"
"Guaiacum officinale,"
"Gymnanthes lucida,"
"Helicteres jamaicensis,"
"Krugiodendron ferreum,"
"Bursera simaruba,"
"Commelina diffusa,"
"Coccoloba microstachya,"
"Distictis lactiflora,"
"Guaiacum sanctum,"
"Pisonia albida,"
"Pithecellobium unguis-cati,"
"Schaefferia frutescens,"
"Serjania polyphylla,"
"Tournefortia volubilis,"
"Convolvulus nodiflorus,"
"Sideroxylon obovatum,"
"Stigmaphyllon emarginatum,"
"Stachytarpheta jamaicensis,"
"Bourreria succulenta,"
"Capparis indica,"
"Croton lucidus,"
"Exostema caribaeum,"
"Lasiacis divaricata,"
"Leucaena leucocephala,"
"Sida cordifolia,"
"Siphonoglossa sessilis,"
"Thouinia striata,"
"Celosia nitida,"
"Hibiscus phoeniceus,"
"Gouania lupuloides,"
"Ipomoea steudelii,"
"Eugenia foetida,"
"Guettarda elliptica,"
"Macfadyena unguis-cati,"
"Tragia volubilis,"
"Coccoloba krugii,"
"Urochloa maxima,"
"Leptocereus quadricostatus,"
"Croton discolor,"
"Bernardia dichotoma,"
"Zapoteca portoricensis,"
"Erythroxylum areolatum,"
"Heteropterys purpurea,"
"Samyda dodecandra,"
"Zanthoxylum monophyllum,"
"Coursetia caribaea,"
"Zamia portoricensis,"
"Colubrina elliptica,"
"Pictetia aculeata,"
"Tillandsia recurvata,"
"Argythamnia candicans,"
"Teramnus labialis,"
"Passiflora suberosa,"
"Centrosema virginianum,"
"Dalechampia scandens,"
"Randia aculeata,"
"Oeceoclades maculata,"
"Desmodium tortuosum,"
"Acacia retusa,"
"Bucida buceras,"
"Comocladia dodonaea,"
"Lantana exarata,"
"Rochefortia acanthophora,"
"Cassine xylocarpa,"
"Colubrina arborescens,"
"Setaria setosa,"
"Passiflora edulis,"
"Antirhea lucida,"
"Bellemerea diamarta,"
"Cosmos caudatus,"
"Canella winterana,"
"Jacquinia berteroi,"
"Antirhea acutata,"
"Erithalis fruticosa,"
"Pilosocereus royenii,"
"Stylosanthes hamata,"
"Anthurium crenatum,"
"Capparis flexuosa,"
"Crotalaria lotifolia,"
"Eugenia xerophytica,"
"Reynosia uncinata,"
"Sporobolus indicus,"
"Zanthoxylum flavum,"
"Plumeria alba,"
"Crossopetalum rhacoma,"
"Vanilla barbellata,"
"Cordia bahamensis,"
"Chiococca alba,"
"Hypelate trifoliata,"
"Tabebuia heterophylla,"
"Hirtella triandra,"
"Stenandrium tuberosum,"
"Jacquinia armillaris,"
"Ipomoea imperati,"
"Gyminda latifolia,"
"Phyllanthus epiphyllanthus,"
"Jacquemontia cumanensis,"
"Capparis cynophallophora,"
"Pisonia aculeata,"
"Tillandsia fasciculata,"
"Pithecellobium dulce,"
"Croton betulinus,"
"Clusia rosea,"
"Cordia alliodora,"
"Mesadenus lucayanus,"
"Chamaesyce articulata,"
"Eugenia axillaris,"
"Erythroxylum rotundifolium,"
"Commelina diffusa,"
"Psychilis krugii,"
"Sida jamaicensis,"
"Turnera diffusa,"
"Ficus citrifolia,"
"Galactia dubia,"
"Jasminum fluminense,"
"Reynosia guama,"
"Ayenia insulicola,"
"Bourreria virgata,"
"Corchorus hirtus,"
"Sideroxylon salicifolium,"
"Passiflora bilobata,"
"Chromolaena sinuata,"
"Piptocoma acevedoi,"
"Pilophorus robustus,"
"Prestonia agglutinata,"
"Wedelia fruticosa,"
"Leucothrinax morrisii,"
"Swietenia mahagoni,"
"Bastardia viscosa,"
"Machaonia portoricensis,"
"Opuntia triacantha,"
"Manihot esculenta,"
"Jacquemontia solanifolia,"
"Pseudabutilon umbellatum,"
"Opuntia repens,"
"Erythroxylum brevipes,"
"Rivina humilis,"
"Wissadula amplissima,"
"Ipomoea nil,"
"Melochia tomentosa,"
"Helianthus annuus,"
"Matelea maritima,"
"Lantana reticulata,"
"Lantana camara,"
"Myrcianthes fragrans,"
"Hypotrachyna thysanota,"
"Jatropha hernandiifolia,"
"Duranta erecta,"
"Eugenia monticola,"
"Savia sessiliflora,"
"Consolea rubescens,"
"Randia portoricensis,"
"Spermacoce confusa,"
"Opuntia dillenii,"
"Corchorus hirsutus,"
"Forestiera segregata,"
"Acacia farnesiana,"
"Pseudanamomis umbellulifera,"
"Ruellia tuberosa,"
"Canna indica,"
"Tamarindus indica,"
"Senna siamea,"
"Cissus obovata,"
"Cordia rupicola,"
"Ximenia americana,"
"Polygala penaea,"
"Thouinia striata,"
"Krameria ixine,"
"Cynanchum lineare,"
"Chamaesyce thymifolia,"
"Guapira fragrans,"
"Scopelophila ligulata,"
"Phoradendron anceps,"
"Guapira discolor,"
"Rondeletia inermis,"
"Sida abutifolia,"
"Colubrina verrucosa,"
"Diodia apiculata,"
"Rauvolfia viridis,"
"Coenogonium missouriense,"
"Melocactus intortus,"
"Poitea florida,"
"Poitea paucifolia,"
"Guapira obtusata,"
"Wedelia lanceolata,"
"Ocimum campechianum,"
"Sida glabra,"
"Porophyllum leiocarpum,"
"Salvia serotina,"
"Euphorbia petiolaris,"
"Abrus precatorius,"
"Adelia ricinella,"
"Senna uniflora,"
"Catesbaea parviflora,"
"Rorippa indica,"
"Rauvolfia nitida,"
"Ichnanthus pallens,"
"Talinum triangulare,"
"Crotalaria trichotoma,"
"Abutilon hirtum,"
"Jatropha gossypiifolia,"
"Spigelia anthelmia,"
"Jatropha curcas,"
"Erythroxylum rufum,"
"Crotalaria verrucosa,"
"Tephrosia senna,"
"Chrysophyllum argenteum,"
"Lepidium virginicum,"
"Cinnamomum verum,"
"Sporobolus indicus,"
"Bunchosia glandulosa,"
"Cissus verticillata,"
"Amaranthus dubius,"
"Anemone quinquefolia,"
"Gaylussacia baccata,"
"Forsythia ovata,"
"Rubus allegheniensis,"
"Melampyrum lineare,"
"Polygala paucifolia,"
"Hieracium scabrum,"
"Corylus cornuta,"
"Carex pensylvanica,"
"Vitis aestivalis,"
"Erigeron philadelphicus,"
"Prenanthes trifoliolata,"
"Smilax herbacea,"
"Brachyelytrum aristosum,"
"Corylus americana,"
"Frangula alnus,"
"Prunus virginiana,"
"Rubus vermontanus,"
"Vitis labrusca,"
"Amaranthus arenicola,"
"Chelidonium majus,"
"Erechtites hieraciifolia,"
"Lysimachia punctata,"
"Cornus sericea,"
"Bartonia virginica,"
"Cornus racemosa,"
"Dichanthelium latifolium,"
"Amaranthus albus,"
"Symphyotrichum racemosum,"
"Viola sagittata,"
"Gaylussacia frondosa,"
"Photinia floribunda,"
"Photinia melanocarpa,"
"Photinia pyrifolia,"
"Comptonia peregrina,"
"Apocynum androsaemifolium,"
"Lysimachia terrestris,"
"Rubus setosus,"
"Lysimachia vulgaris,"
"Fragaria vesca,"
"Rhamnus cathartica,"
"Dryopteris ×separabilis,"
"Lonicera tatarica,"
"Solidago rugosa,"
"Sesamum orientale,"
"Polygonum arifolium,"
"Polygonum sagittatum,"
"Carex echinata,"
"Osmunda regalis,"
"Phragmites australis,"
"Spiraea alba,"
"Alnus serrulata,"
"Scirpus atrovirens,"
"Carex debilis,"
"Thelypteris palustris,"
"Cardamine pensylvanica,"
"Scutellaria lateriflora,"
"Ludwigia palustris,"
"Dryopteris ×boottii,"
"Toxicodendron vernix,"
"Symphyotrichum lanceolatum,"
"Epilobium ciliatum,"
"Symphyotrichum lanceolatum,"
"Carex intumescens,"
"Eupatorium perfoliatum,"
"Solidago uliginosa,"
"Lythrum salicaria,"
"Lycopus americanus,"
"Eupatorium perfoliatum,"
"Mimulus ringens,"
"Solidago gigantea,"
"Lycopus uniflorus,"
"Epilobium coloratum,"
"Carex atlantica,"
"Viola labradorica,"
"Carex folliculata,"
"Carex lurida,"
"Spiraea alba,"
"Veronica officinalis,"
"Panax trifolius,"
"Tiarella cordifolia,"
"Rubus semisetosus,"
"Poa alsodes,"
"Carex digitalis,"
"Tilia cordata,"
"Symplocarpus foetidus,"
"Campanula glomerata,"
"Iris versicolor,"
"Luzula echinata,"
"Thalictrum dioicum,"
"Carex gracillima,"
"Luzula multiflora,"
"Symphyotrichum undulatum,"
"Hepatica nobilis,"
"Thalictrum pubescens,"
"Streptopus lanceolatus,"
"Quercus ×rehderi,"
"Spiraea tomentosa,"
"Triadenum virginicum,"
"Viburnum recognitum,"
"Rubus recurvicaulis,"
"Viburnum lantana,"
"Dichanthelium acuminatum,"
"Asclepias incarnata,"
"Carex debilis,"
"Rubus allegheniensis,"
"Euonymus alatus,"
"Malus pumila,"
"Polemonium caeruleum,"
"Drosera rotundifolia,"
"Hydrocotyle americana,"
"Dulichium arundinaceum,"
"Carex ovalis,"
"Carex utriculata,"
"Carex canescens,"
"Leersia oryzoides,"
"Scirpus cyperinus,"
"Dichanthelium dichotomum,"
"Glyceria melicaria,"
"Carex crinita,"
"Carex debilis,"
"Rubus pubescens,"
"Veratrum viride,"
"Viola cucullata,"
"Epipactis helleborine,"
"Toxicodendron radicans,"
"Rosa palustris,"
"Rosa carolina,"
"Rosa carolina,"
"Carex leptalea,"
"Packera aurea,"
"Artemisia tridentata,"
"Carex pallescens,"
"Euonymus alatus,"
"Pastinaca sativa,"
"Phacelia viscida,"
"Rubus idaeus,"
"Lolium perenne,"
"Digitalis purpurea,"
"Digitalis lanata,"
"Spiraea alba,"
"Galium trifidum,"
"Ligustrum obtusifolium,"
"Agrostis hyemalis,"
"Carex stricta,"
"Lycopus virginicus,"
"Dichanthelium boreale,"
"Carex communis,"
"Scutellaria lateriflora,"
"Kobresia simpliciuscula,"
"Carex macrochaeta,"
"Rumex arcticus,"
"Dodecatheon frigidum,"
"Poa arctica,"
"Salix pulchra/richardsonii,"
"Carex microchaeta,"
"Platanthera obtusata,"
"Moneses uniflora,"
"Juncus castaneus,"
"Juncus triglumis,"
"Empetrum nigrum,"
"Andromeda polifolia,"
"Carex membranacea,"
"Salix reticulata,"
"Saxifraga nelsoniana,"
"Carex loliacea,"
"Ranunculus hyperboreus,"
"Trientalis europaea,"
"Antennaria friesiana,"
"Antennaria rosea,"
"Taraxacum phymatocarpum,"
"Tofieldia coccinea,"
"Salix polaris,"
"Carex capillaris,"
"Carex brunnescens,"
"Adoxa moschatellina,"
"Cardamine pratensis,"
"Salix pseudomyrsinites,"
"Artemisia tilesii,"
"Artemisia alaskana,"
"Rumex acetosa,"
"Cirsium horridulum,"
"Euphorbia pubentissima,"
"Helianthemum corymbosum,"
"Hieracium gronovii,"
"Mimosa quadrivalvis,"
"Seymeria cassioides,"
"Cnidoscolus urens,"
"Asimina angustifolia,"
"Eupatorium glaucescens,"
"Eupatorium leucolepis,"
"Helianthella californica,"
"Crotalaria rotundifolia,"
"Houstonia procumbens,"
"Piriqueta cistoides,"
"Desmodium lineatum,"
"Pityopsis graminifolia,"
"Polygala grandiflora,"
"Celtis tenuifolia,"
"Desmodium floridanum,"
"Dyschoriste oblongifolia,"
"Vernonia angustifolia,"
"Dichanthelium strigosum,"
"Elephantopus elatus,"
"Eupatorium hyssopifolium,"
"Lactuca graminifolia,"
"Dichanthelium aciculare,"
"Dichanthelium ovale,"
"Hieracium gracile,"
"Chamaesyce hyssopifolia,"
"Cyperus filiformis,"
"Salvia lyrata,"
"Asclepias michauxii,"
"Oxalis albicans,"
"Symphyotrichum dumosum,"
"Tragia urens,"
"Oxalis corniculata,"
"Pediomelum canescens,"
"Dendrophthora flagelliformis,"
"Erechtites glomerata,"
"Axonopus fissifolius,"
"Lechea minor,"
"Tephrosia florida,"
"Cymopterus planosus,"
"Symphyotrichum concolor,"
"Symphyotrichum lanceolatum,"
"Diodia teres,"
"Wahlenbergia marginata,"
"Vaccinium myrsinites,"
"Galactia regularis,"
"Cnidoscolus urens,"
"Lactuca floridana,"
"Rumex hastatulus,"
"Cyperus filicinus,"
"Acacia greggii,"
"Solanum campechiense,"
"Conyza bonariensis,"
"Scutellaria integrifolia,"
"Sabal causiarum,"
"Asclepias humistrata,"
"Prunus umbellata,"
"Pinus elliottii,"
"Croptilon divaricatum,"
"Dichanthelium consanguineum,"
"Machaeranthera asteroides,"
"Puccinellia lemmonii,"
"Townsendia grandiflora,"
"Tradescantia hirsutiflora,"
"Aristida beyrichiana,"
"Astragalus michauxii,"
"Gamochaeta coarctata,"
"Galactia erecta,"
"Desmodium marilandicum,"
"Scutellaria multiglandulosa,"
"Andropogon capillipes,"
"Antennaria dimorpha,"
"Sericocarpus tortifolius,"
"Helianthemum carolinianum,"
"Chrysopsis mariana,"
"Sisyrinchium xerophyllum,"
"Stylodon carneus,"
"Chrysopsis gossypina,"
"Eupatorium rotundifolium,"
"Eupatorium mohrii,"
"Melilotus indicus,"
"Commelina erecta,"
"Freesia laxa,"
"Eupatorium compositifolium,"
"Hibiscus grandiflorus,"
"Jacquemontia tamnifolia,"
"Galium mollugo,"
"Quercus margaretta,"
"Gaura filipes,"
"Galactia mollis,"
"Sorghastrum secundum,"
"Galium obtusum,"
"Verbesina aristata,"
"Eupatorium album,"
"Ionactis linariifolius,"
"Polypremum procumbens,"
"Symphyotrichum adnatum,"
"Carex albolutescens,"
"Rhynchosia reniformis,"
"Tragia smallii,"
"Quercus incana,"
"Ageratina aromatica,"
"Helianthus angustifolius,"
"Dichanthelium commutatum,"
"Strophostyles umbellata,"
"Ageratina jucunda,"
"Desmodium incanum,"
"Vaccinium darrowii,"
"Eupatorium semiserratum,"
"Eupatorium rotundifolium,"
"Croton argyranthemus,"
"Liatris elegans,"
"Silphium asteriscus,"
"Desmodium strictum,"
"Hyptis alata,"
"Rhynchosia difformis,"
"Stillingia sylvatica,"
"Triadenum walteri,"
"Vernicia fordii,"
"Dalea carnea,"
"Liatris tenuifolia,"
"Gaylussacia dumosa,"
"Dahlia pinnata,"
"Stylisma humistrata,"
"Stellaria humifusa,"
"Rhynchosia tomentosa,"
"Crataegus flava,"
"Axonopus furcatus,"
"Spiraea prunifolia,"
"Viola ×primulifolia,"
"Viola septemloba,"
"Spiranthes praecox,"
"Schizachyrium tenerum,"
"Habenaria quinqueseta,"
"Manfreda virginica,"
"Physalis walteri,"
"Saccharum alopecuroides,"
"Muhlenbergia capillaris,"
"Crotalaria purshii,"
"Hypoxis wrightii,"
"Stephanomeria virgata,"
"Anthaenantia villosa,"
"Eupatorium pilosum,"
"Quercus gambelii,"
"Chamaesyce laredana,"
"Muhlenbergia mexicana,"
"Asclepias longifolia,"
"Noccaea fendleri,"
"Spergularia diandra,"
"Sabatia macrophylla,"
"Smilax pumila,"
"Betula nigra,"
"Tillandsia usneoides,"
"Aesculus pavia,"
"Kyllinga odorata,"
"Stylisma patens,"
"Calochortus amabilis,"
"Helianthus radula,"
"Fraxinus caroliniana,"
"Lysimachia remyi,"
"Quercus geminata,"
"Croton michauxii,"
"Melica mutica,"
"Symphyotrichum urophyllum,"
"Crataegus uniflora,"
"Hymenocallis occidentalis,"
"Serenoa repens,"
"Ilex cassine,"
"Vaccinium elliottii,"
"Hypoxis juncea,"
"Eragrostis elliottii,"
"Delphinium inopinum,"
"Zornia bracteata,"
"Chasmanthium sessiliflorum,"
"Bidens alba,"
"Seymeria pectinata,"
"Silphium compositum,"
"Rumex frutescens,"
"Bulbostylis ciliatifolia,"
"Eubotrys racemosa,"
"Chasmanthium laxum,"
"Dichanthelium dichotomum,"
"Ipomoea quamoclit,"
"Urochloa texana,"
"Richardia scabra,"
"Sorghum bicolor,"
"Indigofera hirsuta,"
"Hypericum gentianoides,"
"Agalinis fasciculata,"
"Digitaria bicornis,"
"Arachis hypogaea,"
"Urochloa ramosa,"
"Raphanus sativus,"
"Scoparia dulcis,"
"Sida elliottii,"
"Sida rhombifolia,"
"Lupinus villosus,"
"Dichanthelium erectifolium,"
"Pennisetum villosum,"
"Sphenopholis filiformis,"
"Liatris tenuifolia,"
"Cyperus grayi,"
"Eriogonum tomentosum,"
"Scleria reticularis,"
"Tephrosia ×floridana,"
"Polygonum scandens,"
"Physalis hederifolia,"
"Funastrum cynanchoides,"
"Callisia graminea,"
"Achnatherum nelsonii,"
"Lygodesmia aphylla,"
"Amelanchier canadensis,"
"Dichanthelium strigosum,"
"Gaylussacia tomentosa,"
"Lemna minor,"
"Liatris pilosa,"
"Solidago tortifolia,"
"Dalea obovata,"
"Scutellaria incana,"
"Lechea sessiliflora,"
"Liatris gracilis,"
"Sorghastrum elliottii,"
"Gaylussacia mosieri,"
"Sphaeralcea coccinea,"
"Galactia elliottii,"
"Liatris elegantula,"
"Rubus canadensis,"
"Eupatorium ×pinnatifidum,"
"Tetraneuris grandiflora,"
"Cirsium horridulum,"
"Astragalus reflexus,"
"Rhexia mariana,"
"Stachys bigelovii,"
"Rhexia nashii,"
"Dalea pinnata,"
"Bidens bipinnata,"
"Carex longii,"
"Digitaria filiformis,"
"Hypericum crux-andreae,"
"Ipomoea cordatotriloba,"
"Pinus echinata,"
"Calochortus catalinae,"
"Quercus georgiana,"
"Pinus clausa,"
"Plantago heterophylla,"
"Nephrolepis cordifolia,"
"Cheilanthes notholaenoides,"
"Symphyotrichum dumosum,"
"Sorghum bicolor,"
"Stylisma patens,"
"Hymenothrix wrightii,"
"Muntingia calabura,"
"Ipomoea barbatisepala,"
"Rottboellia cochinchinensis,"
"Cyperus lupulinus,"
"Oxalis rubra,"
"Rhododendron cumberlandense,"
"Saccharum giganteum,"
"Euphorbia tetrapora,"
"Desmodium tenuifolium,"
"Phacelia grandiflora,"
"Melinis repens,"
"Galactia pinetorum,"
"Rhodomyrtus tomentosa,"
"Chamaesyce hypericifolia,"
"Artemisia serrata,"
"Lesquerella angustifolia,"
"Verbesina heterophylla,"
"Crataegus ×anomala,"
"Pleopeltis polylepis,"
"Striga asiatica,"
"Asimina reticulata,"
"Sideroxylon tenax,"
"Agrimonia gryposepala,"
"Quercus ×macnabiana,"
"Descurainia pinnata,"
"Yucca filamentosa,"
"Digitaria eriantha,"
"Gaura biennis,"
"Pityopsis oligantha,"
"Smilax lasioneura,"
"Desmodium triflorum,"
"Coreopsis lanceolata,"
"Stellaria umbellata,"
"Lechea torreyi,"
"Dalea albida,"
"Desmodium procumbens,"
"Euphorbia texana,"
"Pennisetum purpureum,"
"Bulbostylis warei,"
"Polygala polygama,"
"Hypericum myrtifolium,"
"Sporobolus floridanus,"
"Galium uniflorum,"
"Dicentra canadensis,"
"Leptochloa dubia,"
"Cymbopogon refractus,"
"Buchnera americana,"
"Digitaria violascens,"
"Aletris obovata,"
"Penstemon laevigatus,"
"Hypericum cistifolium,"
"Digitaria texana,"
"Penstemon australis,"
"Cyperus flavescens,"
